medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
7962B86567B65EAEDEEDAAD486F20B55,FDE8B36161C0BC284E404B0437C0E3A0,CMT,1,N,2013-01-07 12:45:56,2013-01-07 13:00:53,2,897,4.60,-73.970589,40.796906,-73.991791,40.751476
9260EEA8606C67F10698AF356BFCF454,65F3E8B905D4BB0659A2311146478092,CMT,1,N,2013-01-10 20:31:52,2013-01-10 20:53:46,1,1313,16.40,-73.872856,40.774044,-73.987053,40.642941
A97F5B3E5F29B69B4CF230FC84AD9C34,91A95E9AF187426249404C4688BF808E,CMT,1,N,2013-01-07 14:44:41,2013-01-07 14:51:39,1,418,1.10,-73.998466,40.724983,-73.995972,40.736069
AC5E203E46A3C3BF5D1A293D9AD688B0,97298D6D4CD356054ABFFD18FA4248CF,CMT,1,N,2013-01-10 09:53:35,2013-01-10 10:04:52,1,677,1.70,-73.978676,40.740753,-73.963867,40.756836
0305D9CCDEECC106EE7BC4FD453986C9,09CFCA98282744F2E178462D1F996393,CMT,1,N,2013-01-08 02:33:57,2013-01-08 02:54:43,1,1246,9.50,-74.004066,40.741928,-73.937881,40.851768
9260EEA8606C67F10698AF356BFCF454,65F3E8B905D4BB0659A2311146478092,CMT,1,N,2013-01-10 16:35:31,2013-01-10 16:56:27,1,1255,7.40,-73.874626,40.774113,-73.81884,40.702404
23D9EAD1DC9D4D3FA45B5D77B0315BC7,AB1B59E67796FA03E2DB3AB75FA903F0,CMT,1,N,2013-01-07 17:03:14,2013-01-07 17:16:32,2,798,2.00,-73.99147,40.734982,-73.97773,40.75639
2280C8996D940FE5B586E8FF96F91A0B,8B8004BB8F7F921CC61B498607B76ED9,CMT,1,N,2013-01-10 17:17:09,2013-01-10 17:32:34,1,925,3.30,-73.862572,40.729668,-73.819695,40.702309
0B6BE63C4B58435DCC76D772EFA89951,C61536469E1B48ECAC09D83D1EDE2F3E,CMT,1,N,2013-01-07 18:10:21,2013-01-07 18:30:57,1,1235,3.60,-74.005402,40.741821,-73.965485,40.76017
5CE3B00595DE0A02E0CBF874BE4267D4,27EE034E910DDB8605831F51F6F72D78,CMT,1,N,2013-01-07 10:41:23,2013-01-07 10:59:42,1,1099,2.20,-73.999451,40.733753,-73.977318,40.760521
058236FA63D036C2FAF5EAB7999D1C65,3306833374A546005A2C0CD004D9F316,CMT,1,N,2013-01-10 08:44:41,2013-01-10 08:52:04,1,442,1.00,-73.991692,40.763123,-73.985626,40.75872
D14543BFE9DE033976EEE760DB8C3321,D6C284B80F3578ED60DDFC16A9FC1BDC,CMT,1,N,2013-01-08 00:11:23,2013-01-08 00:19:42,2,499,2.30,-73.983932,40.757343,-73.960793,40.761551
D52D95474826BDD1322897D8A1E69810,6F1E258CBF582D1B75DE2D82CD11BF00,CMT,1,N,2013-01-07 08:48:55,2013-01-07 08:49:43,1,48,.30,-73.974998,40.792782,-73.974991,40.792789
79CBB01F3EDDC65C16AE6D81DCF3AC89,59A281677AD338FA9662AD8EE81C4E00,CMT,1,N,2013-01-07 08:48:07,2013-01-07 09:03:36,1,929,4.80,-73.987396,40.729084,-73.987556,40.69339
CDC3582F806A639DB3551F1E6EB9AF9E,7AF897BDDEB34B128974DF8DBE4C413C,CMT,1,N,2013-01-07 17:50:56,2013-01-07 18:07:27,2,990,2.50,-74.004768,40.741932,-73.978195,40.752228
D10870DF96A6A201337FF2EF5B3D893D,287F30AEA8CF3242D100EC3CFF5BE2DA,CMT,1,N,2013-01-01 23:32:32,2013-01-01 23:43:45,1,672,3.70,-73.980217,40.722275,-73.983498,40.7607
33BDB46F2DAA926711B79B1171BAE469,F3C5B0DEBE147F9CB39A440D6EAB478C,CMT,1,N,2013-01-08 10:29:01,2013-01-08 10:31:24,1,142,.80,-73.980217,40.754993,-73.988182,40.743431
61CC640FFF95E5457555EA160F0B854C,8178183132AF80D84B24EF3CFEEFEFA7,CMT,1,N,2013-01-07 17:04:52,2013-01-07 17:15:59,1,666,2.70,-73.978386,40.756893,-73.95266,40.772579
A9C1456A59A49B157DE97CFA3CDCA4A9,AA1F8E9B7CA91E41B0230EFBA3675980,CMT,1,N,2013-01-10 09:44:23,2013-01-10 09:55:33,1,670,.70,-73.969711,40.760681,-73.97628,40.750931
08CED443036B7C30AD47C5D1AE3A34F7,4AC11012522AE5B31F862A094B9E8642,CMT,1,N,2013-01-07 22:21:50,2013-01-07 22:35:52,1,842,2.20,-73.99073,40.750252,-73.9673,40.75267
AB9A50D122AE04AD9FBE20A69FDB1652,293B4FD9AB4320CAF1F6E76F647BF4CE,CMT,1,N,2013-01-06 23:30:47,2013-01-06 23:44:23,1,815,4.60,-74.004585,40.742081,-73.958351,40.773758
5C975C1D234C69A92F21D3F79CA73AF4,3BBE9B4CF7B93CBFB908126C8010D593,CMT,1,N,2013-01-07 16:49:25,2013-01-07 16:59:00,1,574,1.50,-73.998329,40.713123,-73.993462,40.731995
33A5FD2C5DCD5D53E073C54D8561441C,F807A85AC66675426EF65EAF5FA5FB1D,CMT,1,N,2013-01-10 07:55:47,2013-01-10 08:13:47,1,1079,2.90,-73.989799,40.75721,-73.953133,40.766766
915D5155B2A1977B71EBA5029DB58B11,58169B2AF24148377820A57F0375D057,CMT,1,N,2013-01-08 08:59:27,2013-01-08 09:07:07,1,459,1.80,-73.976105,40.775826,-73.988716,40.753929
00FBB78DCAB4658F65A350F3AD0D9083,DD2CD4A11A1E7E6F4E44AD5BDF986089,CMT,1,N,2013-01-05 19:09:57,2013-01-05 19:16:42,2,404,1.30,-73.989639,40.734474,-73.976624,40.72298
3DCFC9097488D3F93982ED4A899C6E24,0B21B07994F53C937E2687A81488A3C5,CMT,1,N,2013-01-08 14:33:25,2013-01-08 14:39:05,2,339,.60,-73.983368,40.726101,-73.991737,40.731155
91E9C40ADC74DC5A5FE7F6178EAF6EC4,02C0062F424CF2BDD078A8CE8B2C6C52,CMT,1,N,2013-01-07 15:20:30,2013-01-07 15:23:56,3,206,1.00,-73.95842,40.772926,-73.9543,40.784527
09C6A58617D39C6AF257965FE1EADADD,9E0AC254B3663DCB83FB6D514AA94F33,CMT,1,N,2013-01-07 06:36:03,2013-01-07 06:44:19,1,495,2.20,-73.977882,40.75177,-74.004852,40.741489
251012565308E6E0E67550CFBBD253AB,8B204068A2EB2F13F762C05AC1F0B075,CMT,1,N,2013-01-06 00:40:15,2013-01-06 00:45:39,1,324,1.00,-73.925926,40.743809,-73.928993,40.756264
1E7098E0B2D31B025972EDE3F2CEE624,E1C516AF6B3AAFDB854960EB5EB299E5,CMT,1,N,2013-01-08 14:25:29,2013-01-08 14:41:48,1,979,1.20,-73.974579,40.746773,-73.978745,40.756447
F1C59489D7073DD8F1838DD0E905F47D,41BD3F0A3B9F226AF061931FECE16869,CMT,1,N,2013-01-07 15:11:00,2013-01-07 15:34:39,1,1418,9.50,-73.995476,40.749634,-73.871887,40.774372
3D4C7250CB5722089CD38A9119FBB36E,40131A8C8D8973C0A965DA8F0413B2B7,CMT,1,N,2013-01-07 20:07:41,2013-01-07 20:11:34,1,233,.60,-73.980103,40.76572,-73.982414,40.7719
E264FC0BE09695A6108CEF4DBA847596,145C82D3211917A6A94C2EE8CAA4DF24,CMT,1,N,2013-01-07 23:31:17,2013-01-07 23:41:45,1,627,2.90,-73.974861,40.757263,-73.98867,40.72332
E264FC0BE09695A6108CEF4DBA847596,145C82D3211917A6A94C2EE8CAA4DF24,CMT,1,N,2013-01-07 21:31:25,2013-01-07 21:39:07,2,462,1.60,-73.975731,40.754166,-73.96312,40.765244
09C6A58617D39C6AF257965FE1EADADD,9E0AC254B3663DCB83FB6D514AA94F33,CMT,1,N,2013-01-07 06:14:55,2013-01-07 06:25:14,1,619,2.50,-73.948601,40.78236,-73.974632,40.758369
BA8CA0FFD1D09D5965EAD153794A62B9,3F4C6BBC574AA917FDBDDCCF854660F8,CMT,1,N,2013-01-10 14:50:06,2013-01-10 14:53:40,1,214,.30,-73.967262,40.76656,-73.971489,40.764454
2FD34773ECCE76E331A8158107BA3BE4,702CC5154287B4211705B6C03203B64C,CMT,1,N,2013-01-08 17:39:28,2013-01-08 17:46:18,3,409,1.00,-73.982124,40.771927,-73.990005,40.774654
2FD34773ECCE76E331A8158107BA3BE4,702CC5154287B4211705B6C03203B64C,CMT,1,N,2013-01-08 17:08:47,2013-01-08 17:24:24,1,937,2.10,-73.989471,40.739372,-73.979485,40.765034
400C5BFEA47A623559836C2DA41B0C15,5D90A25D5CB641653C842A4FD9DA97DA,CMT,1,N,2013-01-05 16:35:34,2013-01-05 16:51:28,1,954,4.20,-73.948578,40.782349,-73.98838,40.750015
C291E4F982CE74F51D4C388CD2595B80,336D80820DA08AFFAA273C07403731EC,CMT,1,N,2013-01-06 00:50:55,2013-01-06 00:58:04,1,429,1.50,-74.007957,40.740353,-73.994598,40.750458
62FC4AB8B2CA20BC8032A633CAE01360,D0A03D3F96ABF79F0CC1C76E314BB234,CMT,1,N,2013-01-01 23:44:55,2013-01-01 23:47:50,1,175,.30,-73.9739,40.76289,-73.976059,40.765587
AB42AE725E1A71D06940A0B6DDBD8D5C,1AF3C4758A657E476BC2DBC08CC1C339,CMT,1,N,2013-01-08 14:44:24,2013-01-08 15:00:59,1,994,2.50,-73.976204,40.756969,-74.004036,40.734802
C638AA61940FA24F450ED032D64F4C89,D5096CB6CADE0D4EF8FA561C63C11F67,CMT,1,N,2013-01-07 10:43:04,2013-01-07 10:58:50,2,945,1.20,-73.963959,40.773842,-73.954224,40.76416
329F1DEC4D21AE3632FC59359966E4C2,98BFC4F68ED86E60B7A017E55761AAAA,CMT,1,N,2013-01-07 23:54:31,2013-01-08 00:02:13,1,462,2.40,-73.991074,40.756149,-73.964958,40.769581
329F1DEC4D21AE3632FC59359966E4C2,98BFC4F68ED86E60B7A017E55761AAAA,CMT,1,N,2013-01-08 05:13:22,2013-01-08 05:16:49,1,207,.80,-73.980827,40.770863,-73.980865,40.761616
B03F137741DCA5B31AB3DC12F26ED47F,D1D0D4AEF3B41A57EB1B53B2037293A1,CMT,1,N,2013-01-07 21:09:32,2013-01-07 21:14:48,1,315,1.30,-73.967178,40.792812,-73.947769,40.783161
B151377D5926B5F3BA80342CE715DC04,5537FA98DC864C43DDCAC2D7FDEA4B2B,CMT,1,N,2013-01-07 21:06:09,2013-01-07 21:20:43,1,873,4.30,-73.970192,40.75629,-73.943542,40.721836
B151377D5926B5F3BA80342CE715DC04,5537FA98DC864C43DDCAC2D7FDEA4B2B,CMT,1,N,2013-01-07 23:03:43,2013-01-07 23:08:21,1,277,.90,-73.958992,40.780766,-73.945724,40.77824
024C4857B3DF95B4C4E12602D28387AC,117279D7BA980093EAE9FCCF8F5BAFA1,CMT,1,N,2013-01-10 11:24:51,2013-01-10 11:34:41,4,590,1.00,-73.997871,40.756542,-73.981293,40.750332
F4B8EE391D83D4D6DDBFEFA24A352D85,5B8171B86ED469CD893AC82D9C813D6F,CMT,1,N,2013-01-10 13:52:47,2013-01-10 14:04:14,1,687,1.80,-73.992348,40.7444,-73.997902,40.725384
6DFD37A4BDC448C365B36465D73A4CCE,DFA4A34DA47810F6A1DC462A98E01AB7,CMT,1,N,2013-01-05 11:42:35,2013-01-05 12:01:39,2,1144,1.90,-74.006081,40.709625,-73.999603,40.734264
90D1AD4244EF11B4F232F931785AB06C,5322C9EFE919DBF35D5623EDCC946B38,CMT,1,N,2013-01-08 10:41:53,2013-01-08 10:55:55,1,842,2.00,-73.967026,40.760815,-73.980125,40.780605
A61F842796A83E46C02A857D987F3356,314466DCAC0F3733D83F950F39FBC0F2,CMT,1,N,2013-01-07 16:46:08,2013-01-07 16:55:19,1,550,1.80,-73.975983,40.759785,-73.982338,40.739437
5E1F04816C4ABC5F9A8EA6B6B775DBFF,E1F61D7DBB406B696BD2A5271D2BFF37,CMT,1,N,2013-01-07 17:38:11,2013-01-07 17:44:31,3,379,1.70,-74.007607,40.726284,-73.994781,40.750374
68BD3B4E8FCA7061BAF7C620B27FF027,BDF11309D85A330471ED72BD83BEFD8A,CMT,1,N,2013-01-10 13:20:59,2013-01-10 13:31:59,1,659,1.20,-73.975945,40.759224,-73.992493,40.768253
68BD3B4E8FCA7061BAF7C620B27FF027,BDF11309D85A330471ED72BD83BEFD8A,CMT,1,N,2013-01-10 08:56:01,2013-01-10 08:57:57,1,115,.30,-73.969429,40.753254,-73.972237,40.750645
670501134C86B2DA67D4BD7D05C9444E,9DB058A7B693E3A246B2BA522A3BB6AD,CMT,1,N,2013-01-08 11:30:17,2013-01-08 11:33:14,1,176,.40,-73.953056,40.786037,-73.957153,40.780067
670501134C86B2DA67D4BD7D05C9444E,9DB058A7B693E3A246B2BA522A3BB6AD,CMT,1,N,2013-01-08 15:14:38,2013-01-08 15:30:12,1,933,3.40,-73.983948,40.760368,-73.966324,40.800823
6F5F715500A8BE420C02B29EBFFD0D9E,0AC5CADF99D4C22572E03A25DC507FD5,CMT,1,N,2013-01-07 13:13:16,2013-01-07 13:21:52,2,515,1.20,-73.970718,40.767368,-73.982216,40.762989
5E1F04816C4ABC5F9A8EA6B6B775DBFF,E1F61D7DBB406B696BD2A5271D2BFF37,CMT,1,N,2013-01-07 17:08:14,2013-01-07 17:35:52,1,1658,6.90,-73.947914,40.775951,-74.00753,40.724957
3139FA45E1EA8996B763E15546F79AB6,E7A506FC34EC7173E4C9FD6AF993ADEE,CMT,1,N,2013-01-10 10:36:27,2013-01-10 10:45:54,1,566,1.40,-73.981964,40.73214,-73.974533,40.748234
F64CCCE780ED035015B8CBE2E554AB56,69177A0A363FE25A40C56DD9A6A0DD97,CMT,1,N,2013-01-07 07:00:22,2013-01-07 07:03:23,1,181,.70,-73.967918,40.765564,-73.960617,40.775494
53718A9FF598B586DFEB9B5C7E59C906,DC5E14A80A50D77E7AFAC9D84DA0EE04,CMT,1,Y,2013-01-07 12:14:11,2013-01-07 12:33:45,1,1174,6.10,-73.86409,40.769936,-73.938652,40.750057
D29C5537B0FCD75F5E763D7C7B14C4BC,EF1633224F25F8EE78FD77A07B56972C,CMT,1,N,2013-01-07 13:50:16,2013-01-07 13:59:26,2,549,1.30,-73.96814,40.762329,-73.986565,40.762104
C0D5941A4A93777E96210EBD9DCAEC95,165DEDC2F90EAD11270D579758145D4B,CMT,1,N,2013-01-10 08:40:19,2013-01-10 08:55:33,1,913,3.40,-73.951065,40.782532,-73.972954,40.747681
C0D5941A4A93777E96210EBD9DCAEC95,165DEDC2F90EAD11270D579758145D4B,CMT,1,N,2013-01-10 08:24:26,2013-01-10 08:34:00,1,573,1.20,-73.982101,40.771935,-73.964012,40.767769
D28CAE348FB9021E1882E945E233D0FA,716AF3AEAF1DFC2C2493CEA7F86E4EF9,CMT,1,N,2013-01-10 13:37:00,2013-01-10 13:42:53,1,352,1.30,-73.977448,40.759083,-73.982101,40.777706
4E3B0E00D60E278E51BE7297CF27FF71,21DBA4829CE76212ABAF650F957EA811,CMT,1,N,2013-01-10 10:05:26,2013-01-10 10:25:49,1,1223,1.40,-73.990929,40.749981,-73.985359,40.762817
4E3B0E00D60E278E51BE7297CF27FF71,21DBA4829CE76212ABAF650F957EA811,CMT,1,N,2013-01-10 15:44:08,2013-01-10 16:15:18,1,1869,5.00,-74.000801,40.731796,-73.94648,40.772549
D28CAE348FB9021E1882E945E233D0FA,716AF3AEAF1DFC2C2493CEA7F86E4EF9,CMT,1,N,2013-01-10 20:50:14,2013-01-10 21:04:27,1,853,2.70,-73.983978,40.761429,-73.953918,40.775204
358274A2F0B3765DBE2EAC75198D9F6E,C41C9D614F7E0B78167EB420C8EF8F27,CMT,1,N,2013-01-07 12:50:07,2013-01-07 12:59:06,1,538,1.40,-73.963577,40.77161,-73.97213,40.75581
1B179D1F9AD286BA2F4A51CAF619E75C,D19D02084E1556FA7A5D878D3888B55D,CMT,1,N,2013-01-08 10:58:01,2013-01-08 11:03:59,1,358,.80,-73.992455,40.73872,-73.983406,40.744228
82762C5483146DDB6DCDB4EA2083E8E4,F78A93B9DFFED20015144EECED929A96,CMT,1,N,2013-01-10 14:07:46,2013-01-10 14:13:24,1,338,1.00,-73.991951,40.753937,-73.982468,40.763863
E31D9B3DE7424DE086E8ECED02CA5842,4048516CA0979AB4B717BF6E0DF62C53,CMT,1,N,2013-01-05 09:52:17,2013-01-05 09:53:10,1,53,.20,-73.974373,40.753071,-73.976349,40.753044
E31D9B3DE7424DE086E8ECED02CA5842,4048516CA0979AB4B717BF6E0DF62C53,CMT,1,N,2013-01-05 09:56:38,2013-01-05 10:03:28,1,409,1.20,-73.973312,40.748287,-73.984833,40.748501
A00EDFCF1DD459755344024DD6AA1103,3D1A9EB4DC06E34B2D015576C97417F4,CMT,1,N,2013-01-08 07:21:15,2013-01-08 07:30:52,4,577,2.10,-73.993782,40.750744,-73.988014,40.77652
C666C43A8A1FBBDC1423C7B5C5CB43EE,90AD78BB4DC4C70E7FC795BC6E0F60A4,CMT,1,N,2013-01-07 08:33:11,2013-01-07 08:41:26,1,495,1.30,-73.994225,40.751091,-73.977089,40.755596
61C447D605091D2296CBFE6759E15DCA,9A9DC67293983FD37E73069F16691DD8,CMT,1,N,2013-01-07 20:29:43,2013-01-07 20:35:01,1,317,1.30,-73.994911,40.722805,-73.97699,40.723305
2C84760030E6F7AD8502EAB900794D2E,3322193847F7C43BBA36B549ABB98F0C,CMT,1,N,2013-01-07 19:59:50,2013-01-07 20:12:00,1,729,2.70,-73.986481,40.756062,-73.97097,40.788288
81124DBD6AB03F24B895D5CF04AAACA2,499371A3895A7F2F1C9292FBBBE63413,CMT,1,N,2013-01-08 13:42:11,2013-01-08 13:47:50,1,338,.80,-73.983307,40.766056,-73.976517,40.776604
329F1DEC4D21AE3632FC59359966E4C2,98BFC4F68ED86E60B7A017E55761AAAA,CMT,1,N,2013-01-08 05:20:33,2013-01-08 05:23:55,1,201,.60,-73.982819,40.761101,-73.977959,40.757275
1ED70C00B1597B043D2E41B373E2989E,187DEC26DA68C0C0C2C6F3E8E7FC629F,CMT,1,N,2013-01-05 18:18:00,2013-01-05 18:37:17,2,1156,3.90,-73.973167,40.763477,-74.007545,40.740906
B03F137741DCA5B31AB3DC12F26ED47F,D1D0D4AEF3B41A57EB1B53B2037293A1,CMT,1,N,2013-01-07 18:17:43,2013-01-07 18:26:29,1,525,1.00,-73.995117,40.725117,-73.987389,40.739124
D3C90E58491700492359CEBB10A9925C,F511A82E0D83401ECC20C0B5E9ADE3A2,CMT,1,N,2013-01-10 13:01:44,2013-01-10 13:27:02,1,1517,8.70,-74.009674,40.720173,-73.947128,40.805988
830A001492E941D81089704FD9282265,B66933B8C7ED9BAC1486B568F013B80B,CMT,1,N,2013-01-10 16:00:23,2013-01-10 16:05:32,1,308,.70,-73.958702,40.76416,-73.958908,40.772236
D4CA68ECC21536DE406F3D58C7813241,3BA082D80853732DD95FBFC1C17E164D,CMT,1,N,2013-01-07 20:49:33,2013-01-07 21:04:36,1,903,6.50,-73.989281,40.7565,-73.945282,40.806019
1ED70C00B1597B043D2E41B373E2989E,187DEC26DA68C0C0C2C6F3E8E7FC629F,CMT,1,N,2013-01-05 18:06:35,2013-01-05 18:12:26,1,350,1.40,-73.985374,40.778725,-73.978058,40.765545
C5C0EC1A54337149ADA745E0C8C1765A,A110A93F58B799E35F35274BCC67A597,CMT,1,N,2013-01-08 07:26:50,2013-01-08 08:04:47,3,2276,6.10,-73.962868,40.755585,-73.967758,40.759472
830A001492E941D81089704FD9282265,B66933B8C7ED9BAC1486B568F013B80B,CMT,1,N,2013-01-10 11:59:19,2013-01-10 12:05:41,2,382,1.50,-73.960281,40.761841,-73.953041,40.779552
3BCD8C31FAA3F956FCF1E94F56D04A60,233F3186A1BC75114820BDD03F126F1E,CMT,1,N,2013-01-08 13:05:34,2013-01-08 13:12:47,1,432,1.20,-73.974365,40.760056,-73.991585,40.759857
3F86B4D96F1808EABA443CA01E1FF30E,55CA75826ACED81492124FDF7A1E6EA9,CMT,1,N,2013-01-05 13:02:47,2013-01-05 13:09:30,1,403,2.00,-73.982956,40.747887,-73.962349,40.768791
D3C90E58491700492359CEBB10A9925C,F511A82E0D83401ECC20C0B5E9ADE3A2,CMT,1,N,2013-01-10 15:26:47,2013-01-10 15:40:19,2,812,1.70,-73.98941,40.773193,-73.963051,40.767242
1ABD0BB8B7278A49B4F6502B59E1CEFB,AE49AF37C8856F2EA32953F207A9C339,CMT,1,N,2013-01-01 17:10:38,2013-01-01 17:27:46,2,1027,2.00,-73.9786,40.762444,-73.990036,40.737782
9032352777A85E4AC67BE6FB57B84A03,88C3FE713E4C5034FF5220B90B258620,CMT,1,N,2013-01-07 16:40:14,2013-01-07 16:47:28,3,434,2.00,-73.986053,40.757435,-73.984825,40.736431
62FC4AB8B2CA20BC8032A633CAE01360,D0A03D3F96ABF79F0CC1C76E314BB234,CMT,1,N,2013-01-02 01:20:43,2013-01-02 01:24:59,1,255,1.70,-73.998856,40.744678,-73.987762,40.765293
473136E106C7B73036315D1F70BC0428,B0CC7772343A89702D3BE57510F154F4,CMT,1,N,2013-01-08 08:28:31,2013-01-08 08:48:14,1,1182,3.00,0,0,0,0
6D5B098624A94DB44F28A47E4C336468,91A8ADA24E1BDC373605A73D35516F90,CMT,1,N,2013-01-10 09:27:08,2013-01-10 09:34:59,1,471,1.70,-73.975861,40.786388,-73.965218,40.769573
CB2050F5D822C575FD1408B1C79A24DA,4FB49E365908F085C8AF449FE201CBB6,CMT,1,N,2013-01-07 22:56:42,2013-01-07 23:06:59,1,616,4.20,-73.986511,40.725967,-73.950104,40.779755
0D23E04BCAD78E9ECD22058E7FD0E186,3B4B1CB36E4CE9AAFE83134A3BE64A49,CMT,1,N,2013-01-08 13:20:51,2013-01-08 13:36:22,1,930,1.80,-73.982224,40.772488,-73.960091,40.758293
473136E106C7B73036315D1F70BC0428,B0CC7772343A89702D3BE57510F154F4,CMT,1,N,2013-01-08 09:57:31,2013-01-08 10:10:54,2,802,2.40,0,0,0,0
EDB1E8C7C4D7EA2048546B15CE384B2B,2897CE4CF34AB2D0513B11AACBCAC072,CMT,1,N,2013-01-05 16:52:36,2013-01-05 16:57:28,1,291,1.00,-73.957558,40.785191,-73.967056,40.772339
D4CA68ECC21536DE406F3D58C7813241,3BA082D80853732DD95FBFC1C17E164D,CMT,1,N,2013-01-08 00:04:01,2013-01-08 00:08:54,1,292,1.10,-73.984749,40.663349,-73.981308,40.675945
9B9C6067028494C2E47DA7FDFA39E506,1A91BA1EB8D4635101C7EA333752B13C,CMT,1,N,2013-01-06 19:23:33,2013-01-06 19:28:13,1,279,.80,-73.966301,40.794617,-73.969398,40.802013
11FB95AC57D4AA4CB82BB2E061C53374,75950CC7D3A612585E645509BE9636C8,CMT,1,N,2013-01-08 14:58:50,2013-01-08 15:03:47,1,296,.70,-73.996536,40.737148,-73.985878,40.735958
65BCCEF8275B6F5109A95EB6DCE21A04,7516C1EB3EFDE0953AA6AF8144B37891,CMT,1,N,2013-01-06 01:52:47,2013-01-06 01:55:05,1,138,.30,-73.97702,40.759205,-73.973038,40.755367
65BCCEF8275B6F5109A95EB6DCE21A04,7516C1EB3EFDE0953AA6AF8144B37891,CMT,1,N,2013-01-05 22:52:38,2013-01-05 23:01:02,1,503,1.40,-73.97818,40.725113,-73.999725,40.726929
5C5F4F4E603A0E754E425748D0417B1E,4C602CE77BA60CDBD2F8D86869DD348C,CMT,1,N,2013-01-06 16:25:18,2013-01-06 16:44:26,1,1148,3.70,-73.970268,40.797089,-73.995026,40.749973
4FFC83DCFCBEEC63D5C871B997ED0CDB,436A2ECC83E26CF3CCA9932D592E1397,CMT,1,N,2013-01-05 21:31:31,2013-01-05 21:37:21,1,349,1.20,-73.98468,40.748199,-73.986534,40.754478
7EFD9F4D492F2B5A3483C79E8F864AE1,F408BA5D19241C30A51F2884FD4D7B64,CMT,1,N,2013-01-04 22:49:18,2013-01-04 23:01:03,1,705,3.90,-73.989784,40.687737,-73.947372,40.706951
8336CB5700E3C8E4F526F741C4C8516C,A227C3ACA8A636B020EBFD38132BB70C,CMT,1,N,2013-01-07 14:46:13,2013-01-07 14:55:30,1,557,1.90,-73.941414,40.739273,-73.941414,40.739273
8336CB5700E3C8E4F526F741C4C8516C,A227C3ACA8A636B020EBFD38132BB70C,CMT,1,N,2013-01-07 14:35:45,2013-01-07 14:40:13,1,268,1.00,-73.941414,40.739273,-73.941414,40.739273
7F82F9083BCBA10112AB131656AB3D37,FAB236CA38F1865E0906C9E4131DE99F,CMT,1,N,2013-01-04 23:48:50,2013-01-05 00:01:04,1,733,3.50,-73.964844,40.769833,-73.951096,40.802544
EC357E5043D2B57A59695A9EBEF0DF66,008B6475D6D0D689BDAEE47700410F4C,CMT,1,N,2013-01-01 19:18:47,2013-01-01 19:25:25,1,397,1.70,-73.988541,40.758659,-74.007416,40.74276
21C89CB0DE8643ED859595414FE32062,06B1617DAC0D41F4AD00250B31A473C7,CMT,1,N,2013-01-05 19:39:33,2013-01-05 19:57:16,2,1063,1.70,-73.992157,40.719807,-74.005653,40.715164
F6A8804606D1794D23004174E2919E06,B8D56A6C7086204B6C03C73C5D03BF58,CMT,1,N,2013-01-05 23:24:22,2013-01-05 23:58:42,1,2059,13.60,-73.985832,40.74395,-73.922974,40.637028
BD3A6AD773AE2424DD1C7B1B7953E1B2,72020949E7A3D5A0629D2EE37122B69E,CMT,1,N,2013-01-07 11:34:05,2013-01-07 11:45:12,1,667,1.30,-73.994064,40.751415,-74.000473,40.758308
ED1D8A0F78C8A4C0FB8295C774DB9D5B,D851A9BA0F06B50A5CBE6100933D2BD0,CMT,1,N,2013-01-10 14:32:22,2013-01-10 14:43:22,1,659,.80,-73.980652,40.745224,-73.991554,40.744057
A25F71D0BA7B869E60D372EBC6590544,C167F5161A409E1278C3A301B81436B9,CMT,1,N,2013-01-10 14:16:04,2013-01-10 14:27:41,1,697,2.20,-73.989609,40.720367,-73.977524,40.747902
E9A54865CAF737ED003957478C9D8FA1,93234C0BB59E66E5A4E2FB8AF6AA228E,CMT,1,N,2013-01-08 15:42:31,2013-01-08 16:10:37,1,1685,9.50,-73.963623,40.771095,-73.865517,40.770767
9B498587E3373F3E55976C5F56D3D7A3,56F11D4FCC140250D38369F2A8C65EEB,CMT,1,N,2013-01-08 00:17:17,2013-01-08 00:38:27,1,1269,3.40,-74.006073,40.713989,-73.959618,40.691574
23D6A1F22B224FC54443E6D2F49E06C2,AA8966EB7737D6BC4CC7C096100E8229,CMT,1,N,2013-01-02 05:24:44,2013-01-02 05:28:07,1,202,.60,-73.977226,40.738564,-73.983437,40.743629
23D6A1F22B224FC54443E6D2F49E06C2,AA8966EB7737D6BC4CC7C096100E8229,CMT,1,N,2013-01-02 03:18:24,2013-01-02 03:28:15,1,591,4.10,-73.974922,40.782856,-73.932732,40.751789
47CFD616C057758044C57D1B4BEFE759,A6DCBA545B1E1A2DC24BFEE1C0A54029,CMT,1,N,2013-01-07 21:31:42,2013-01-07 21:38:44,1,422,1.80,-74.001022,40.746899,-73.995949,40.767551
0DF6EC6202B4E655EB0AEE1CCB6B124A,074FA0E196181F84DDACCCDDDF4EDCB5,CMT,1,N,2013-01-05 12:51:09,2013-01-05 13:13:11,1,1321,3.80,-73.990723,40.750942,-73.950043,40.770329
BFC65FA90BB44293A208BC632FD22054,5628A63C1CA9377C2F107276BC92F93D,CMT,1,N,2013-01-07 23:07:38,2013-01-07 23:12:09,1,271,.90,-74.005028,40.729851,-74.005363,40.71896
